foodId,label,category,foodContentsLabel,image
3179140123829,Sucre vanilliné,"en:sweeteners, en:cooking-helpers, en:sugars, en:vanilla-sugars, en:vanillin-sugars","Sucre, arôme artificiel : éthylvanilline.",https://images.openfoodfacts.org/images/products/317/914/012/3829/front_fr.36.400.jpg
3270190191148,Sucre Blond de canne Morceaux,"en:sweeteners, en:sugars, en:brown-sugars, en:cane-sugars, en:lump-sugar",100 % sucre blond de canne biologique.,https://images.openfoodfacts.org/images/products/327/019/019/1148/front_fr.34.400.jpg
3450970069052,"Sucre en morceaux, blanc","en:sweeteners, en:sugars, en:beet-sugars, en:granulated-sugars, en:lump-sugar, en:white-sugars",Sucre blanc en morceaux.,https://images.openfoodfacts.org/images/products/345/097/006/9052/front_fr.22.400.jpg
3560070339587,Sucre en morceaux,"en:sweeteners, en:sugars, en:beet-sugars, en:granulated-sugars, en:lump-sugar, en:white-sugars",Sucre 100%,https://images.openfoodfacts.org/images/products/356/007/033/9587/front_fr.92.400.jpg
3596710466597,Sucre en poudre,"en:sweeteners, en:sugars, en:beet-sugars, en:caster-sugars, en:granulated-sugars, en:white-sugars",100% Sucre,https://images.openfoodfacts.org/images/products/359/671/046/6597/front_fr.77.400.jpg
3075310441208,Sucre complet bio,"en:sweeteners, en:sugars, en:cane-sugar, fr:sucres-complets",Sucre complet de canne  issus de l'agriculture biologique,https://images.openfoodfacts.org/images/products/307/531/044/1208/front_fr.3.400.jpg
5608394421125,Azucar de coco,"en:sweeteners, en:sugars, en:coconut-sugar",,https://images.openfoodfacts.org/images/products/560/839/442/1125/front_es.3.400.jpg
3027030028504,sucre vanilliné alsa,"en:frozen-foods, en:sweeteners, en:sugars","sucre, arôme vanille",https://images.openfoodfacts.org/images/products/302/703/002/8504/front_fr.3.400.jpg
3760226261292,"Tablette de chocolat 62% de cacao, framboise et pralin","en:snacks, en:sweet-snacks, en:cocoa-and-its-products, en:frozen-foods, en:sweeteners, en:chocolates, en:dark-chocolates, en:sugars","Cacao*, sucre de canne*, beurre de cacao*, éclats de noisettes caramélisés✶ (7%) (noisettes*, sucre de canne roux*), framboise déshydratée et lyophilisée* (4%), fleur de sel, poudre de vanille*, émulsifiant: lécithine de tournesol* 
*Ingrédient issu de l'agriculture biologique",https://images.openfoodfacts.org/images/products/376/022/626/1292/front_fr.38.400.jpg
3329757005357,sirop d'agave,"en:sweeteners, en:syrups, en:simple-syrups, en:sugars, en:agave-syrups",100% SIROP D'AGAVE BIO,https://images.openfoodfacts.org/images/products/332/975/700/5357/front_fr.5.400.jpg
3329757003865,Sucre de fleur de coco,"en:sweeteners, en:sugars, en:coconut-sugar",Sucre de fleur de coco biologique 100%,https://images.openfoodfacts.org/images/products/332/975/700/3865/front_fr.23.400.jpg
3760087360837,Sucre de coco,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:flours, en:sweeteners, en:cooking-helpers, en:sugars, en:coconut-sugar","Sucre de sève de fleur de coco 100% (coco nucifera),",https://images.openfoodfacts.org/images/products/376/008/736/0837/front_fr.42.400.jpg
3700110046192,Sucre complet Muscovado,"en:sweeteners, en:sugars, en:cane-sugar, fr:sucres-complets",sucre brut de canne issu de l'agriculture biologique,https://images.openfoodfacts.org/images/products/370/011/004/6192/front_fr.4.400.jpg
8480000198976,Azúcar Blanco,"en:sweeteners, en:sugars, en:granulated-sugars","Azúcar blanco,",https://images.openfoodfacts.org/images/products/848/000/019/8976/front_es.31.400.jpg
7613039587003,Nestle lion wild cereal,"en:beverages-and-beverages-preparations, en:plant-based-foods-and-beverages, en:beverages, en:dairies, en:plant-based-foods, en:cereals-and-potatoes, en:condiments, en:fats, en:spreads, en:cereals-and-their-products, en:flours, en:milks-liquid-and-powder, en:vegetable-fats, en:cereal-flours, en:dried-products, en:spreadable-fats, en:sweeteners, en:animal-fats, en:cereal-semolinas, en:dairy-spreads, en:dried-products-to-be-rehydrated, en:food-additives, en:milkfat, en:salts, en:butters, en:sugars, en:dehydrated-beverages, en:thickeners, en:cocoa-butter, en:corn-semolinas, en:milk-powders, en:rice-flours, en:whey-powder, fr:b2, fr:b5, fr:b6, fr:bulking-agent, fr:calcium-carbonate, fr:caramelised-sugar-syrup, fr:carotene, fr:chocolate-flavouring, fr:fat-reduced-cocoa-powder, fr:folic-acid, fr:glucose-syrup, fr:iron, fr:maltodextrin, fr:natural-caramel, fr:non-hydrogenated-vegetable-oil, fr:tocopherols, fr:vitamin-b3, fr:whole-grain-wheat",,https://images.openfoodfacts.org/images/products/761/303/958/7003/front_fr.26.400.jpg
3165432491707,Muscovado sugar,"en:sweeteners, en:sugars, en:brown-sugars, en:cane-sugar, en:muscovado",Sucre pure canne non raffiné,https://images.openfoodfacts.org/images/products/316/543/249/1707/front_en.3.400.jpg
3220034950714,Petits Morceaux de sucre de canne non raffiné Equitable 1kg,"en:sweeteners, en:sugars, en:lump-sugar",Sucre de canne non raffiné,https://images.openfoodfacts.org/images/products/322/003/495/0714/front_en.3.400.jpg
3350033528222,Cassonade pure canne,"en:sweeteners, en:sugars, en:brown-sugars, en:cane-sugar, fr:cassonades",sucre roux de canne 100 %.,https://images.openfoodfacts.org/images/products/335/003/352/8222/front_fr.4.400.jpg
3564700029879,Sucre vanillé,"en:sweeteners, en:sugars, en:vanilla-sugars","Sucre, extrait naturel de vanille, amidon de maïs.",https://images.openfoodfacts.org/images/products/356/470/002/9879/front_fr.30.400.jpg
4006040104384,Rapadura - Sucre de canne complet,"en:sweeteners, en:sugars, en:cane-sugars, fr:sucres-complets",Sucre de canne complet Rapadura,https://images.openfoodfacts.org/images/products/400/604/010/4384/front_fr.51.400.jpg
5410256700008,Cassonade Graeffe,"en:sweeteners, en:sugars, en:brown-sugars, fr:cassonades",brown sugar,https://images.openfoodfacts.org/images/products/541/025/670/0008/front_en.31.400.jpg
3256225134656,"Sucre poudre cassonade, étui bec verseur, 1kg","en:sweeteners, en:sugars, en:brown-sugars, en:cane-sugar, fr:cassonades",Sucre roux de canne,https://images.openfoodfacts.org/images/products/325/622/513/4656/front_en.3.400.jpg
3162050004012,Sucre vanillé Bourbon,"en:sweeteners, en:sugars, en:vanilla-sugars, en:edulcorants-sucres-sucres-vanilles","Sucre, extrait de vanille (équivalence en gousses : 40 g de gousses/kg), anti-agglomérant : amidon de maïs",https://images.openfoodfacts.org/images/products/316/205/000/4012/front_fr.34.400.jpg
3174660000728,Sucre cristal,"en:sweeteners, en:sugars, en:granulated-sugars, en:white-sugars",sucre cristal,https://images.openfoodfacts.org/images/products/317/466/000/0728/front_fr.24.400.jpg
3220035560004,Sachet Sucre Cristal Saint Louis 1kg,"en:sweeteners, en:sugars",Sucre,https://images.openfoodfacts.org/images/products/322/003/556/0004/front_fr.74.400.jpg
3560468797715,Ciao le sucre ! Maïs,"en:sweeteners, en:sugars",100% érythritol* (origine Chine). *Produit issu de l'agriculture biologique. Une consommation excessive peut avoir des effets laxatifs.,https://images.openfoodfacts.org/images/products/356/046/879/7715/front_fr.8.400.jpg
3329757004749,Pure via,"en:sweeteners, en:food-additives, en:sugar-substitutes, en:sugars",,https://images.openfoodfacts.org/images/products/332/975/700/4749/front_fr.16.400.jpg
6111270630379,Sucre Arôme Vanille,"en:sweeteners, en:sugars","Sucre, amidon de maïs, arôme éthylvanilline",https://images.openfoodfacts.org/images/products/611/127/063/0379/front_en.3.400.jpg
3560070531424,Sucre vanillé,"en:sweeteners, en:cooking-helpers, en:sugars, en:vanilla-sugars","Sucre, extrait de vanille.
Contient l'équivalent de 4 g de gousses de vanille pour 100 g.",https://images.openfoodfacts.org/images/products/356/007/053/1424/front_fr.53.400.jpg
5410256704006,Sucre roux,"en:sweeteners, en:sugars, en:brown-sugars, fr:cassonades",SUCRE ROUX,https://images.openfoodfacts.org/images/products/541/025/670/4006/front_fr.13.400.jpg
3165432491509,Cassonade pure canne dark demerara sachet daddy 500g,"en:sweeteners, en:sugars, en:brown-sugars, en:cane-sugar, en:muscovado, fr:cassonades, fr:sucres-de-canne-non-raffinee","Sucre 100% pure canne, non raffiné",https://images.openfoodfacts.org/images/products/316/543/249/1509/front_fr.41.400.jpg
3560071434335,Sucre Glace,"en:sweeteners, en:sugars, en:powdered-sugars","Sucre, amidon de maïs",https://images.openfoodfacts.org/images/products/356/007/143/4335/front_fr.15.400.jpg
5010067321630,Truvia | Sweetener from the Stevia Leaf - Calorie free,"en:sweeteners, en:food-additives, en:sugar-substitutes, en:sugars","Bulking Agent: Erythritol, Sweetener: Steviol Glycosides, Natural Flavourings Excessive Consumption",https://images.openfoodfacts.org/images/products/501/006/732/1630/front_en.25.400.jpg
3220035230211,"Etui Bec Verseur ""Doré de Canne"" Equitable Saint Louis 1kg","en:sweeteners, en:sugars, en:brown-sugars, en:cane-sugars, fr:cassonades",Sucre roux de canne,https://images.openfoodfacts.org/images/products/322/003/523/0211/front_fr.20.400.jpg
3220035011001,Pack Sucre Extra Fin,"en:frozen-foods, en:sweeteners, en:sugars",Sucre,https://images.openfoodfacts.org/images/products/322/003/501/1001/front_fr.37.400.jpg
4056489233244,Sucre en poudre,"en:sweeteners, en:sugars, en:beet-sugars, en:caster-sugars, en:granulated-sugars, en:white-sugars",sucre 100%,https://images.openfoodfacts.org/images/products/405/648/923/3244/front_fr.16.400.jpg
3174660112223,La Perruche Pure Canne Mini,"en:sweeteners, en:sugars, en:cane-sugar, en:lump-sugar, fr:sucre-irregulier","sucre de canne, sucre de canne caramélisé",https://images.openfoodfacts.org/images/products/317/466/011/2223/front_fr.12.400.jpg
3174660097513,Sucre & Stévia,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:sweeteners, en:food-additives, en:stevia-and-their-products, en:sugar-substitutes, en:sugars","Sucre (99,7%), édulcorant (0,3%) : glycosides de stéviol (extraits de plante de stévia).",https://images.openfoodfacts.org/images/products/317/466/009/7513/front_fr.64.400.jpg
3256220840101,"Sucre vanillé étui de 10 sachets - 7,5g","en:sweeteners, en:cooking-helpers, en:sugars, en:sugary-cooking-helpers, en:vanilla-sugars","Sucre, extrait de vanille. 4g de gousses de vanille mise en oeuvre au minimum pour 100g de sucre vanillé.",https://images.openfoodfacts.org/images/products/325/622/084/0101/front_fr.62.400.jpg
8410714109340,Panela,"en:sweeteners, en:sugars, en:brown-sugars, en:cane-sugar, en:panela, en:powdered-panela",azúcar moreno de caña integral no refinado,https://images.openfoodfacts.org/images/products/841/071/410/9340/front_es.35.400.jpg
5410256004410,Cassonade de candi,"en:sweeteners, en:sugars, en:rock-candies","cassonade de candi, glycérol",https://images.openfoodfacts.org/images/products/541/025/600/4410/front_fr.26.400.jpg
3564706662995,Sucre Roux en Morceau Pure Canne,"en:frozen-foods, en:sweeteners, en:sugars, en:cane-sugars, en:lump-sugar",CANNE À SUCRE,https://images.openfoodfacts.org/images/products/356/470/666/2995/front_fr.10.400.jpg
3165433612002,Cubes pure canne,"en:sweeteners, en:sugars, en:brown-sugars, en:cane-sugar, en:lump-sugar","Sucre 100% pure canne, non raffiné",https://images.openfoodfacts.org/images/products/316/543/361/2002/front_fr.49.400.jpg
3220034070009,Sucre en Morceaux Saint Louis 1kg,"en:sweeteners, en:sugars, en:beet-sugars, en:granulated-sugars, en:lump-sugar, en:white-sugars",Sucre,https://images.openfoodfacts.org/images/products/322/003/407/0009/front_fr.53.400.jpg
3165431020007,Daddy confidelice special confiture 1kg,"en:sweeteners, en:sugars, en:caster-sugars","Sucre de betterave 100% français, non raffiné",https://images.openfoodfacts.org/images/products/316/543/102/0007/front_fr.78.400.jpg
3564707091831,Sucre blond pure canne en morceaux bio,"en:sweeteners, en:sugars, en:cane-sugars",Sucre de canne,https://images.openfoodfacts.org/images/products/356/470/709/1831/front_fr.19.400.jpg
3564707102360,Sucre vanillé bio x 6,"en:sweeteners, en:sugars, en:vanilla-sugars","Sucre de canne* 94 %, extrait naturel de vanille*, gousses de vanille broyées* 1,1 %, amidon de maïs*. 
Traces de gluten.
* Ingrédients issus de l'agriculture biologique.",https://images.openfoodfacts.org/images/products/356/470/710/2360/front_fr.24.400.jpg
5996071650648,Quick Milk Magic Sipper Sjokolade 5pk Felfoldi,"en:beverages-and-beverages-preparations, en:beverages, en:dairies, en:cocoa-and-its-products, en:dairy-drinks, en:sweeteners, en:flavoured-milks, en:chocolate-milks, en:sugars","Sukker,glukosesirup,kakaopulver (8,3%)druesukker,sjokoladesmak",https://images.openfoodfacts.org/images/products/599/607/165/0648/front_en.51.400.jpg
20889463,Granulated Sugar,"en:sweeteners, en:sugars, en:granulated-sugars, en:white-sugars",Granulated sugar.,https://images.openfoodfacts.org/images/products/000/002/088/9463/front_en.30.400.jpg
4056489369158,Sucre vanillé,"en:sweeteners, en:sugars, en:vanilla-sugars","FR Sucre vanillé.  : sucre, extrait de vanille. Contient 4g de gousses de vanille pour 100 g.",https://images.openfoodfacts.org/images/products/405/648/936/9158/front_fr.25.400.jpg
3250390103349,Sucre vanillé,"en:sweeteners, en:sugars, en:vanilla-sugars","Sucre, amidon de maïs, extrait de vanille. (Equivalent gousses 4%).",https://images.openfoodfacts.org/images/products/325/039/010/3349/front_fr.8.400.jpg
3165430520003,Daddy semoule sachet 1kg - gamme courants,"en:sweeteners, en:sugars, en:caster-sugars, en:white-sugars",Sucre de betterave 100%,https://images.openfoodfacts.org/images/products/316/543/052/0003/front_fr.19.400.jpg
4006544307007,Puderzucker,"en:sweeteners, en:sugars, en:powdered-sugars",Puderzucker,https://images.openfoodfacts.org/images/products/400/654/430/7007/front_de.196.400.jpg
4056489232940,Sucre en morceaux,"en:frozen-foods, en:sweeteners, en:sugars, en:beet-sugars, en:lump-sugar, en:white-sugars",100% sucre,https://images.openfoodfacts.org/images/products/405/648/923/2940/front_fr.5.400.jpg
3520836330043,Sirop d’agave,"en:sweeteners, en:syrups, en:simple-syrups, en:sugars, en:agave-syrups",100% pur sirop d'agave  issus de l'agriculture biologique,https://images.openfoodfacts.org/images/products/352/083/633/0043/front_fr.24.400.jpg
8017596074423,Zucchero bianco,"en:sweeteners, en:sugars, en:caster-sugars, en:granulated-sugars, en:white-sugars",Zucchero bianco. Può contenere tracce di SOLFITI.,https://images.openfoodfacts.org/images/products/801/759/607/4423/front_it.22.400.jpg
26031156,Sucre Vanillé Bourbon,"en:sweeteners, en:sugars, en:vanilla-sugars","Sucre, extrait de vanille (équivalent à 4%), amidon de maïs.",https://images.openfoodfacts.org/images/products/000/002/603/1156/front_fr.8.400.jpg
3174660055216,Blonvilliers Pure canne petits morceaux,"en:sweeteners, en:sugars, en:cane-sugar, en:lump-sugar",Sucre roux de canne en morceaux,https://images.openfoodfacts.org/images/products/317/466/005/5216/front_fr.13.400.jpg
3174660097544,Sucre de canne & stévia,"en:plant-based-foods-and-beverages, en:plant-based-foods, en:sweeteners, en:stevia-and-their-products, en:sugars, en:cane-sugars","sucre roux de canne (99,6%), édulcorant : glycosides de stéviol",https://images.openfoodfacts.org/images/products/317/466/009/7544/front_fr.26.400.jpg
3760091726186,Sucre blond de canne en poudre,"en:sweeteners, en:sugars, en:cane-sugar, en:caster-sugars",Sucre blond de canne en poudre issu du commerce équitable et de l'agriculture biologique,https://images.openfoodfacts.org/images/products/376/009/172/6186/front_fr.17.400.jpg
3760159376490,SUCRE BIO FLEUR DE COCO,"en:sweeteners, en:sugars, en:coconut-sugar",Sucre de fleur de Coco* (100%). *issu de l'Agriculture Biologique,https://images.openfoodfacts.org/images/products/376/015/937/6490/front_fr.36.400.jpg
6111248930272,Sucre roux de canne allégé à l'extrait Stévia -50%,"en:sweeteners, en:sugars, en:brown-sugars, en:cane-sugars, fr:sucre-roux-allege-a-l-extrait-stevia",Stevia,https://images.openfoodfacts.org/images/products/611/124/893/0272/front_fr.4.400.jpg
20020781,Sucre en morceaux n°4,"en:sweeteners, en:sugars, en:beet-sugars, en:granulated-sugars, en:lump-sugar, en:white-sugars",100 % sucre.,https://images.openfoodfacts.org/images/products/000/002/002/0781/front_fr.23.400.jpg
3220035770007,Sachet Sucre Glace 1 kg,"en:sweeteners, en:sugars, en:powdered-sugars","Sucre : 97%, amidon de pomme de terre (3%)",https://images.openfoodfacts.org/images/products/322/003/577/0007/front_fr.30.400.jpg
3256222242835,Edulcorant de table en poudre bocal de 75g,"en:sweeteners, en:food-additives, en:sugar-substitutes, en:sugars, en:tabletop-sweeteners","Maltodextrine, édulcorant : sucralose 1%",https://images.openfoodfacts.org/images/products/325/622/224/2835/front_fr.59.400.jpg
3760226260394,La tablette de chocolat au lait avec inclusions de fleur de sel,"en:snacks, en:sweet-snacks, en:cocoa-and-its-products, en:sweeteners, en:chocolates, en:milk-chocolates, en:salted-chocolates, en:sugars, en:fleur-de-sel-chocolates, en:salted-milk-chocolates, en:chocolates-with-extra-fine-milk, en:milk-chocolate-bar, en:milk-chocolates-with-fleur-de-sel","Sucre de canne, beurre de cacao, cacao, poudre de lait entier (16,5 %), poudre de lait écrémé (6,9 %), fleur de sel (0,26 %), poudre de vanille, émulsifiant : lécithine de tournesol.",https://images.openfoodfacts.org/images/products/376/022/626/0394/front_fr.18.400.jpg
5038695000505,Organic Coconut Sugar,"en:sweeteners, en:sugars, en:coconut-sugar, en:granulated-sugars",Organic Coconut Sugar,https://images.openfoodfacts.org/images/products/503/869/500/0505/front_en.46.400.jpg
5907069000017,Cukier Biały,"en:sweeteners, en:sugars, en:granulated-sugars",100% cukier biały,https://images.openfoodfacts.org/images/products/590/706/900/0017/front_pl.13.400.jpg
